author.value,doc.value,title.value,versionOf.value,issuedAt.value,lab.value,labName.value,country.value,availableAt.value,nameAgg.value,nameDoc.value,adress.value
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-00000652v1,Nanometers-thick self-organized Fe stripes: bridging the gap between surfaces and magnetic materials,https://data.archives-ouvertes.fr/document/hal-00000652,2003-09-29,https://data.archives-ouvertes.fr/structure/3634,ELETTRA,France,2003-09-29,,Andrea Locatelli,
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-00000652v2,Nanometers-thick self-organized Fe stripes: bridging the gap between surfaces and magnetic materials,https://data.archives-ouvertes.fr/document/hal-00000652,2004-01-01,https://data.archives-ouvertes.fr/structure/3634,ELETTRA,France,2003-09-30,,Andrea Locatelli,
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-00133628v2,Layer-resolved imaging of domain wall interactions in magnetic tunnel junction-like trilayers,https://data.archives-ouvertes.fr/document/hal-00133628,2007-01-01,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,2007-11-08,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-02405107v1,Imaging Properties of Multimode Photonic Crystal Waveguides and Waveguide Arrays,https://data.archives-ouvertes.fr/document/hal-02405107,2007-01-01,https://data.archives-ouvertes.fr/structure/243829,Dipartimento di Ingegneria dell'Informazione [Brescia],Italie,2019-12-11,,Andrea Locatelli,"Via Branze 38, Brescia 25123, Italy"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-02405328v1,Self-pulsing and bistability in nonlinear Bragg gratings,https://data.archives-ouvertes.fr/document/hal-02405328,2007-01-01,https://data.archives-ouvertes.fr/structure/243829,Dipartimento di Ingegneria dell'Informazione [Brescia],Italie,2019-12-11,,Andrea Locatelli,"Via Branze 38, Brescia 25123, Italy"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-00133628v1,Layer-resolved real space imaging of domain wall interactions in magnetic tunnel junctions,https://data.archives-ouvertes.fr/document/hal-00133628,2007-02-27,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,2007-02-27,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-00193844v1,Magnetostructure of MnAs on GaAs revisited,https://data.archives-ouvertes.fr/document/hal-00193844,2007-07-31,https://data.archives-ouvertes.fr/structure/49719,Synchrotron ELETTRA,Italie,2007-12-04,,Andrea Locatelli,"S.S.14, Km 163.5, Area Science Park, Basovizza, 34012 Trieste"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-00911025v1,Observation of Bloch-point domain walls in cylindrical magnetic nanowires,https://data.archives-ouvertes.fr/document/hal-00911025,2014-01-01,https://data.archives-ouvertes.fr/structure/6590,Elettra Light source,Italie,2013-11-28,,Andrea Locatelli,"Sincrotrone Trieste S.C.p.A. Strada Statale 14 - km 163,5 in AREA Science Park 34012 Basovizza, Trieste"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-01136656v1,Broad band setup for magnetic field-induced domain wall motion in cylindrical nanowires,https://data.archives-ouvertes.fr/document/hal-01136656,2015-01-01,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,2015-03-30,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/cea-01349660v1,Pattern induced ordering of semiconducting graphene ribbons grown from nitrogen-seeded SiC,https://data.archives-ouvertes.fr/document/cea-01349660,2015-01-01,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,2016-07-28,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-01136656v2,Broadband Setup for Magnetic-Field-Induced Domain Wall Motion in Cylindrical Nanowires,https://data.archives-ouvertes.fr/document/hal-01136656,2015-05-20,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,2015-11-11,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-01165227v1,Quantitative analysis of shadow X-ray Magnetic Circular Dichroism Photo-Emission Electron Microscopy,https://data.archives-ouvertes.fr/document/hal-01165227,2015-06-18,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,2015-06-18,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-01165227v2,Quantitative analysis of shadow X-ray Magnetic Circular Dichroism Photo-Emission Electron Microscopy,https://data.archives-ouvertes.fr/document/hal-01165227,2015-10-27,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,2015-09-29,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/cea-01485298v1,Laterally inhomogeneous Au intercalation in epitaxial graphene on SiC(0001): a multimethod electron microscopy study,https://data.archives-ouvertes.fr/document/cea-01485298,2016-01-01,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-01271350v1,Room-temperature chiral magnetic skyrmions in ultrathin magnetic nanostructures,https://data.archives-ouvertes.fr/document/hal-01271350,2016-01-25,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-02484558v1,Engineering the second harmonic emission from arrays of L‐shape nanoantennas,https://data.archives-ouvertes.fr/document/hal-02484558,2016-03-21,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-01316259v1,Fragmentation of magnetism in artificial kagome dipolar spin ice,https://data.archives-ouvertes.fr/document/hal-01316259,2016-05-13,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-02484562v1,Engineering the second harmonic emission from arrays of L‐shape nanoantennas,https://data.archives-ouvertes.fr/document/hal-02484562,2016-07-10,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-02481685v1,Engineering the Second Harmonic Emission from Arrays of L-shape Nanoantenna,https://data.archives-ouvertes.fr/document/hal-02481685,2016-09-14,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-02481622v1,Plasmon-enhanced Second Harmonic Generation : from individual antennas to extended arrays,https://data.archives-ouvertes.fr/document/hal-02481622,2016-11-02,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-01698363v1,Plasmon-Enhanced Second Harmonic Generation: from Individual Antennas to Extended Arrays,https://data.archives-ouvertes.fr/document/hal-01698363,2017-10-01,https://data.archives-ouvertes.fr/structure/441622,Department of Information Engineering [Brescia],Italie,,,Andrea Locatelli,"Piazza del Mercato, 15, Brescia BS"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-01625728v1,Intercalating cobalt between graphene and iridium (111): Spatially dependent kinetics from the edges,https://data.archives-ouvertes.fr/document/hal-01625728,2017-10-27,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-02365354v1,Tuning the second-harmonic generation in AlGaAs nanodimers via non-radiative state optimization [Invited],https://data.archives-ouvertes.fr/document/hal-02365354,2018-01-01,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-02365350v1,Metal–dielectric hybrid nanoantennas for efficient frequency conversion at the anapole mode,https://data.archives-ouvertes.fr/document/hal-02365350,2018-01-01,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-01781881v1,"Graphene as a Mechanically Active, Deformable Two-Dimensional Surfactant",https://data.archives-ouvertes.fr/document/hal-01781881,2018-04-24,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-02046310v1,"Graphene as a Mechanically Active, Deformable Two-Dimensional Surfactant",https://data.archives-ouvertes.fr/document/hal-02046310,2018-05-03,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-01764982v1,Magnetic skyrmions in confined geometries: Effect of the magnetic field and the disorder,https://data.archives-ouvertes.fr/document/hal-01764982,2018-06-01,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-02365333v1,Nonlinear Goniometry by Second-Harmonic Generation in AlGaAs Nanoantennas,https://data.archives-ouvertes.fr/document/hal-02365333,2018-10-12,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-01512662v1,Flux-closure domains in high aspect ratio electroless-deposited CoNiB nanotubes,https://data.archives-ouvertes.fr/document/hal-01512662,2018-10-25,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,2017-09-08,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-02365345v1,Shaping the Nonlinear Emission Pattern of a Dielectric Nanoantenna by Integrated Holographic Gratings,https://data.archives-ouvertes.fr/document/hal-02365345,2018-10-25,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-02387468v1,Active multiple matrix completion with adaptive confidence sets,https://data.archives-ouvertes.fr/document/hal-02387468,2019-01-01,https://data.archives-ouvertes.fr/structure/162211,Otto-von-Guericke University [Magdeburg],Allemagne,2019-11-29,,Andrea Locatelli,Universitätsplatz 2 D-39106 Magdeburg
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-01936894v1,Rotting bandits are not harder than stochastic ones,https://data.archives-ouvertes.fr/document/hal-01936894,2019-01-01,https://data.archives-ouvertes.fr/structure/162211,Otto-von-Guericke University [Magdeburg],Allemagne,2018-11-27,,Andrea Locatelli,Universitätsplatz 2 D-39106 Magdeburg
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-01936894v2,Rotting bandits are not harder than stochastic ones,https://data.archives-ouvertes.fr/document/hal-01936894,2019-01-01,https://data.archives-ouvertes.fr/structure/162211,Otto-von-Guericke University [Magdeburg],Allemagne,2020-05-09,,Andrea Locatelli,Universitätsplatz 2 D-39106 Magdeburg
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-02107381v1,Current-driven dynamics of magnetic skyrmions in an ultrathin film: experiments and modelling,https://data.archives-ouvertes.fr/document/hal-02107381,2019-04-23,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-02356080v1,Current-Driven Skyrmion Dynamics and Drive-Dependent Skyrmion Hall Effect in an Ultrathin Film,https://data.archives-ouvertes.fr/document/hal-02356080,2019-10-01,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/558,https://data.archives-ouvertes.fr/document/hal-02881911v1,In-Plane Magnetic Domains and Néel-like Domain Walls in Thin Flakes of the Room Temperature CrTe2 Van der Waals Ferromagnet,https://data.archives-ouvertes.fr/document/hal-02881911,2020-06-09,https://data.archives-ouvertes.fr/structure/251505,Elettra Sincrotrone Trieste,Italie,,,Andrea Locatelli,"S.C.p.A., 34149 Basovizza, Trieste, Italia"
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/jpa-00208505v1,Effect of high frequency irradiation on the dynamical properties of weakly bound electrons,https://data.archives-ouvertes.fr/document/jpa-00208505,1976-01-01,https://data.archives-ouvertes.fr/structure/2570,Laboratoire de Spectroscopie Hertzienne de l'ENS,France,1976-01-01,,C. Fabre,24 rue Lhomond 750005 Paris
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/jpa-00221831v1,"RYDBERG ATOMS AND RADIATION IN A RESONANT CAVITY I, THEORY",https://data.archives-ouvertes.fr/document/jpa-00221831,1982-01-01,https://data.archives-ouvertes.fr/structure/2570,Laboratoire de Spectroscopie Hertzienne de l'ENS,France,1982-01-01,,C. Fabre,24 rue Lhomond 750005 Paris
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/jpa-00221832v1,RYDBERG ATOMS AND RADIATION IN A RESONANT CAVITY II. EXPERIMENTS,https://data.archives-ouvertes.fr/document/jpa-00221832,1982-01-01,https://data.archives-ouvertes.fr/structure/2570,Laboratoire de Spectroscopie Hertzienne de l'ENS,France,1982-01-01,,C. Fabre,24 rue Lhomond 750005 Paris
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/tel-02857281v1,Etude d'un systeme de condensation rapide de vapeur dans un liquide en ecoulement pour la sterilisation du lait,https://data.archives-ouvertes.fr/document/tel-02857281,1982-01-01,https://data.archives-ouvertes.fr/structure/52415,Laboratoire de microbiologie laitière,France,,,C. Fabre,78350 Jouy-en-Josas
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-02853100v1,A heating system with fast and complete condensation of steam,https://data.archives-ouvertes.fr/document/hal-02853100,1983-01-01,https://data.archives-ouvertes.fr/structure/135674,Bioadhésion et Hygiène des Matériaux,France,,,C. Fabre,F-91300 Massy
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-02706526v1,Involvment of central dopamine and D1 receptors in stress-induced colonic motor alterations in rats,https://data.archives-ouvertes.fr/document/hal-02706526,1992-01-01,https://data.archives-ouvertes.fr/structure/37691,Unité de recherche Pharmacologie-Toxicologie,France,,,C. Fabre,
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-02771546v1,The different forms of exercise of agricultural activity,https://data.archives-ouvertes.fr/document/hal-02771546,1996-12-17,https://data.archives-ouvertes.fr/structure/305143,Inconnu,France,,,C. Fabre,
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-02771546v1,Les différentes formes d'exercice de l'activité agricole des ménages ruraux,https://data.archives-ouvertes.fr/document/hal-02771546,1996-12-17,https://data.archives-ouvertes.fr/structure/305143,Inconnu,France,,,C. Fabre,
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-01625251v1,Comparison of two training programmes in chronic airway limitation patients: standardized versus individualized protocols,https://data.archives-ouvertes.fr/document/hal-01625251,1997-01-01,https://data.archives-ouvertes.fr/structure/374570,Université de Lille,France,,,C. Fabre,Lille
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-02688865v1,L'activité agricole des ménages ruraux et la cohésion économique et sociale,https://data.archives-ouvertes.fr/document/hal-02688865,1998-01-01,https://data.archives-ouvertes.fr/structure/38008,"Systèmes Agraires Développement : Activités, Produits, Territoires",France,,,C. Fabre,F-75000 Paris
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-02688865v1,Agricultural activity of rural households and economic and social cohesion,https://data.archives-ouvertes.fr/document/hal-02688865,1998-01-01,https://data.archives-ouvertes.fr/structure/38008,"Systèmes Agraires Développement : Activités, Produits, Territoires",France,,,C. Fabre,F-75000 Paris
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-02690485v1,Précarité et agriculture dans le département de la Haute-Loire (France),https://data.archives-ouvertes.fr/document/hal-02690485,1998-01-01,https://data.archives-ouvertes.fr/structure/38008,"Systèmes Agraires Développement : Activités, Produits, Territoires",France,,,C. Fabre,F-75000 Paris
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-02690485v1,Instability and agriculture in the Haute-Loire department (France),https://data.archives-ouvertes.fr/document/hal-02690485,1998-01-01,https://data.archives-ouvertes.fr/structure/38008,"Systèmes Agraires Développement : Activités, Produits, Territoires",France,,,C. Fabre,F-75000 Paris
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-01623888v1,Evaluation of quality of life in elderly healthy subjects after aerobic and/or mental training,https://data.archives-ouvertes.fr/document/hal-01623888,1999-01-01,https://data.archives-ouvertes.fr/structure/508959,"URePSSS - Activité Physique, Muscle, Santé",France,,,C. Fabre,
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-01622359v1,Evaluation of quality of life in elderly healthy subjects after aerobic and/or mental training.,https://data.archives-ouvertes.fr/document/hal-01622359,1999-01-01,https://data.archives-ouvertes.fr/structure/508959,"URePSSS - Activité Physique, Muscle, Santé",France,,,C. Fabre,
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-00432429v1,C.w. optical parametric oscillators: single mode or multimode?,https://data.archives-ouvertes.fr/document/hal-00432429,2000-01-01,https://data.archives-ouvertes.fr/structure/109,Laboratoire Kastler Brossel,France,,,C. Fabre,"Case 74 - Tour 12, 4 place Jussieu, F-75252 Paris CEDEX 05"
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-02692160v1,Effect of nitrogen fertiliser supply and winter cutting on morphological composition and herbage digestibility of a Dactylis glomerata L sward in spring,https://data.archives-ouvertes.fr/document/hal-02692160,2000-01-01,https://data.archives-ouvertes.fr/structure/37956,Agrosystèmes Cultivés et Herbagers,France,,,C. Fabre,
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-02669585v1,Modeling net herbage accumulation of an orchargrass sward,https://data.archives-ouvertes.fr/document/hal-02669585,2002-01-01,https://data.archives-ouvertes.fr/structure/52829,"societes, changements techniques et connaissances dans les mondes ruraux SICOMOR",France,,,C. Fabre,31326 Castanet-Tolosan
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-00004685v1,Experimental evidence of multimode non-classical light emission using OPOs,https://data.archives-ouvertes.fr/document/hal-00004685,2003-01-01,https://data.archives-ouvertes.fr/structure/1,Laboratoire Kastler Brossel,France,,,C. Fabre,"24 rue Lhomond, F-75231 Paris CEDEX 05"
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-00004930v1,Nano-displacement measurements using spatially multimode squeezed light,https://data.archives-ouvertes.fr/document/hal-00004930,2004-01-01,https://data.archives-ouvertes.fr/structure/1,Laboratoire Kastler Brossel,France,,,C. Fabre,"24 rue Lhomond, F-75231 Paris CEDEX 05"
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-00097296v1,Spatial distribution of quantum fluctuations in spontaneous down–conversion in realistic situations: comparison between the stochastic approach and the Green's function method,https://data.archives-ouvertes.fr/document/hal-00097296,2004-01-01,https://data.archives-ouvertes.fr/structure/303388,Université libre de Bruxelles,Belgique,,,C. Fabre,Avenue Franklin Roosevelt 50 - 1050 Bruxelles
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-00097297v1,Quantum fluctuations and correlations of spatial scalar or multimode vector solitons in Kerr media,https://data.archives-ouvertes.fr/document/hal-00097297,2004-01-01,https://data.archives-ouvertes.fr/structure/303388,Université libre de Bruxelles,Belgique,,,C. Fabre,Avenue Franklin Roosevelt 50 - 1050 Bruxelles
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-00095046v1,Quantum fluctuations and correlations of multimode vector solitons in Kerr media,https://data.archives-ouvertes.fr/document/hal-00095046,2004-01-01,https://data.archives-ouvertes.fr/structure/19694,Institute of Atomic Physics,Roumanie,,,C. Fabre,"NILPRP-Romanian Center of Excellence in Photonics, Bucharest, Roumanie"
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/halshs-00095281v1,Présentation du concept de socialisation organisationnelle,https://data.archives-ouvertes.fr/document/halshs-00095281,2005-01-01,https://data.archives-ouvertes.fr/structure/784,Centre d'études et de recherches appliquées à la gestion,France,,,C. Fabre,"150, rue de la chimie - Domaine universitaire - 38400 Saint Martin d’Hères"
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-00004435v1,Continuous-wave phase-sensitive parametric image amplification,https://data.archives-ouvertes.fr/document/hal-00004435,2005-01-01,https://data.archives-ouvertes.fr/structure/109,Laboratoire Kastler Brossel,France,,,C. Fabre,"Case 74 - Tour 12, 4 place Jussieu, F-75252 Paris CEDEX 05"
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-00003618v1,Heterotic / type I duality and D-brane instantons,https://data.archives-ouvertes.fr/document/hal-00003618,2006-01-01,https://data.archives-ouvertes.fr/structure/10,Centre de Physique Théorique [Palaiseau],France,,,C. Fabre,Ecole Polytechnique 91128 Palaiseau cedex
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/pasteur-00162838v1,"Inhibition of NEMO, the regulatory subunit of the IKK complex, induces apoptosis in high-risk myelodysplastic syndrome and acute myeloid leukemia.",https://data.archives-ouvertes.fr/document/pasteur-00162838,2006-10-16,https://data.archives-ouvertes.fr/structure/27474,"Apoptose, cancer et immunité",France,,,C. Fabre,"Gustave Roussy. 114, rue Édouard-Vaillant 94805 Villejuif Cedex -France"
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/pasteur-00162838v1,"Inhibition of NEMO, the regulatory subunit of the IKK complex, induces apoptosis in high-risk myelodysplastic syndrome and acute myeloid leukemia.",https://data.archives-ouvertes.fr/document/pasteur-00162838,2006-10-16,https://data.archives-ouvertes.fr/structure/24527,Génomes et cancer,France,,,C. Fabre,"Gustave Roussy. Pavillon de recherche 1. 114, rue Édouard-Vaillant 94805 Villejuif Cedex -France"
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-00497890v1,Quantum Limits in image processing,https://data.archives-ouvertes.fr/document/hal-00497890,2007-01-01,https://data.archives-ouvertes.fr/structure/100162,A.IRBUS S.A.S France,France,,,C. Fabre,"International Conference on the bearing Capacity of Roads, Railways and Airfields"
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-00497894v1,Quantum limits in image processing,https://data.archives-ouvertes.fr/document/hal-00497894,2007-01-01,https://data.archives-ouvertes.fr/structure/100162,A.IRBUS S.A.S France,France,,,C. Fabre,"International Conference on the bearing Capacity of Roads, Railways and Airfields"
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-00498059v1,High accuracy space time positionong beyond the standard quantum noise,https://data.archives-ouvertes.fr/document/hal-00498059,2008-01-01,https://data.archives-ouvertes.fr/structure/100162,A.IRBUS S.A.S France,France,,,C. Fabre,"International Conference on the bearing Capacity of Roads, Railways and Airfields"
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-00439554v1,Quantum limits in image processing,https://data.archives-ouvertes.fr/document/hal-00439554,2008-01-01,https://data.archives-ouvertes.fr/structure/109,Laboratoire Kastler Brossel,France,,,C. Fabre,"Case 74 - Tour 12, 4 place Jussieu, F-75252 Paris CEDEX 05"
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-00334578v1,Optimal precision of parameter estimation in images with local sub-poissonian quantum fluctuations,https://data.archives-ouvertes.fr/document/hal-00334578,2008-01-01,https://data.archives-ouvertes.fr/structure/109,Laboratoire Kastler Brossel,France,,,C. Fabre,"Case 74 - Tour 12, 4 place Jussieu, F-75252 Paris CEDEX 05"
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-01281537v1,Quantum processing of images by continuous wave optical parametric amplification,https://data.archives-ouvertes.fr/document/hal-01281537,2008-01-01,https://data.archives-ouvertes.fr/structure/109,Laboratoire Kastler Brossel,France,,,C. Fabre,"Case 74 - Tour 12, 4 place Jussieu, F-75252 Paris CEDEX 05"
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/hal-00195411v1,Quantum limits in image processing,https://data.archives-ouvertes.fr/document/hal-00195411,2008-01-01,https://data.archives-ouvertes.fr/structure/109,Laboratoire Kastler Brossel,France,,,C. Fabre,"Case 74 - Tour 12, 4 place Jussieu, F-75252 Paris CEDEX 05"
https://data.archives-ouvertes.fr/author/48466,https://data.archives-ouvertes.fr/document/in2p3-00287389v1,"Construction, assembly and tests of the ATLAS electromagnetic end-cap calorimeters",https://data.archives-ouvertes.fr/document/in2p3-00287389,2008-01-01,https://data.archives-ouvertes.fr/structure/495918,European Organization for Nuclear Research,Suisse,,,C. Fabre,"Route de Meyrin 385, 1217 Meyrin"
